"stat_month","storeid","store_type","total_sales_qty","total_begin_qty","total_end_qty","avg_inventory_qty","turnover_ratio"
"2023-03-01","54878",社区店,29007.0724,29157.5524,34482.6000,31820.07620000,0.91159657
"2023-03-01","58158",社区店,78013.6136,109476.7640,72525.8340,91001.29900000,0.85728021
"2023-03-01","58700",社区店,24264.7988,47918.1200,49862.2394,48890.17970000,0.49631232
"2023-03-01","58722",社区店,12106.3320,19369.7720,19821.4400,19595.60600000,0.61780850
"2023-03-01","61216",非药品老店,6626.0000,6640.0000,6278.0000,6459.00000000,1.02585539
"2023-03-01","64746",社区店,20245.8231,31923.4500,57595.6899,44759.56995000,0.45232389
"2023-03-01","68602",社区店,16545.8400,22944.1720,24652.7320,23798.45200000,0.69524858
"2023-03-01","74123",社区店,70651.7080,26736.8360,93375.9280,60056.38200000,1.17642298
"2023-03-01","79639",院外店,26581.9760,41258.9000,36461.9822,38860.44110000,0.68403690
"2023-03-01","97356",社区店,68518.2840,32271.4920,63049.4862,47660.48910000,1.43763283
"2023-03-01","97376",院外店,12280.1494,19854.5400,20910.0574,20382.29870000,0.60249089
"2023-03-01","98536",社区店,12324.0000,15504.0000,19768.0000,17636.00000000,0.69879791
"2023-04-01","109760",院外店,35723.1135,55933.1235,57846.3735,56889.74850000,0.62793586
"2023-04-01","128540",院外店,18161.2160,31244.4840,35346.6480,33295.56600000,0.54545449
"2023-04-01","130091",社区店,13309.5000,27456.0000,38994.0000,33225.00000000,0.40058690
"2023-04-01","154849",社区店,42715.8120,72828.1928,82779.9248,77804.05880000,0.54901778
"2023-04-01","163093",社区店,38833.0600,110740.6220,75453.9220,93097.27200000,0.41712350
"2023-04-01","165872",院外店,12009.8666,19350.0000,24112.1334,21731.06670000,0.55265886
"2023-04-01","16864",社区店,34558.4900,30405.1320,32491.6420,31448.38700000,1.09889546
"2023-04-01","16865",社区店,55229.6080,47591.1756,58602.3076,53096.74160000,1.04016944
"2023-04-01","16866",社区店,40429.9372,137694.2480,135550.6456,136622.44680000,0.29592455
"2023-04-01","16867",社区店,20420.7540,23961.5200,23163.0420,23562.28100000,0.86667135
"2023-04-01","16869",院外店,82481.9520,186702.7200,195340.7680,191021.74400000,0.43179352
"2023-04-01","16870",社区店,93770.4260,51877.4888,58306.9108,55092.19980000,1.70206356
"2023-04-01","16874",社区店,16760.0320,26816.5658,44956.8738,35886.71980000,0.46702602
"2023-04-01","16875",社区店,29837.4076,32034.1834,93189.0958,62611.63960000,0.47654729
"2023-04-01","16876",社区店,35895.9664,38149.8146,20385.8502,29267.83240000,1.22646480
"2023-04-01","16877",社区店,32111.5890,56364.8724,57236.7834,56800.82790000,0.56533663
"2023-04-01","16879",社区店,27313.0400,27017.4000,34480.5784,30748.98920000,0.88825814
"2023-04-01","16880",社区店,58853.6344,42312.5176,72268.8232,57290.67040000,1.02728130
"2023-04-01","16881",社区店,23542.9200,24370.7814,26120.2014,25245.49140000,0.93255938
"2023-04-01","16883",院外店,81525.4600,365534.2164,384668.3564,375101.28640000,0.21734252
"2023-04-01","16884",院外店,22382.5890,52608.4260,53161.2483,52884.83715000,0.42323263
"2023-04-01","16885",社区店,52193.7010,28701.5652,45071.4616,36886.51340000,1.41498060
"2023-04-01","16887",社区店,49606.2900,71073.0600,69678.9180,70375.98900000,0.70487520
"2023-04-01","16890",社区店,43332.0822,31682.2496,38086.5918,34884.42070000,1.24216143
"2023-04-01","16892",院外店,8296.5200,5611.9800,21994.9800,13803.48000000,0.60104553
"2023-04-01","16893",社区店,52989.0240,34895.8000,35337.3760,35116.58800000,1.50894568
"2023-04-01","16894",社区店,8081.0020,23557.5054,30359.9034,26958.70440000,0.29975483
"2023-04-01","16895",社区店,7718.7572,7547.7040,13704.6162,10626.16010000,0.72639195
"2023-04-01","16896",社区店,14509.0000,18530.9000,23580.7000,21055.80000000,0.68907379
"2023-04-01","16898",社区店,46969.1160,22448.7080,50654.0520,36551.38000000,1.28501621
"2023-04-01","16899",社区店,60177.7500,58567.9200,79106.9400,68837.43000000,0.87420099
"2023-04-01","16900",社区店,48465.1196,65997.8548,91299.2752,78648.56500000,0.61622382
"2023-04-01","16901",社区店,60138.2960,42075.7740,76053.3260,59064.55000000,1.01817919
"2023-04-01","16902",社区店,28512.6400,25163.3200,20355.9200,22759.62000000,1.25277311
"2023-04-01","16903",社区店,19147.7370,50545.3110,65048.4510,57796.88100000,0.33129360
"2023-04-01","16904",社区店,28431.4266,26359.3906,26860.9120,26610.15130000,1.06844287
"2023-04-01","16906",社区店,24583.7380,21835.9060,26579.0780,24207.49200000,1.01554254
"2023-04-01","16907",社区店,107086.9566,36114.0764,38163.6398,37138.85810000,2.88342081
"2023-04-01","16908",社区店,58534.1312,43933.6320,73261.2440,58597.43800000,0.99891963
"2023-04-01","16910",社区店,84362.7832,57846.3810,67979.3614,62912.87120000,1.34094632
"2023-04-01","16911",社区店,33258.0810,37103.3370,71472.7560,54288.04650000,0.61262254
"2023-04-01","16913",社区店,52184.6388,64230.0690,79524.9090,71877.48900000,0.72602200
"2023-04-01","16914",社区店,95645.8160,28975.8010,35266.7850,32121.29300000,2.97764526
"2023-04-01","16917",社区店,58118.5000,20962.3000,62936.1600,41949.23000000,1.38544855
"2023-04-01","16918",社区店,22440.8200,45516.5000,53907.2200,49711.86000000,0.45141783
"2023-04-01","16919",社区店,13159.0000,20876.6000,28478.4000,24677.50000000,0.53323878
"2023-04-01","16920",社区店,54084.0168,37093.1430,47292.0861,42192.61455000,1.28183610
"2023-04-01","16921",社区店,19414.1800,17328.9080,35678.7680,26503.83800000,0.73250447
"2023-04-01","16922",社区店,36026.5894,57788.9600,61851.9468,59820.45340000,0.60224534
"2023-04-01","16924",社区店,49032.0530,45773.1376,43929.6664,44851.40200000,1.09321115
"2023-04-01","16928",社区店,12634.2128,22835.6076,27811.1948,25323.40120000,0.49891452
"2023-04-01","16930",社区店,134581.4000,133124.1000,134208.2000,133666.15000000,1.00684728
"2023-04-01","16933",院外店,45893.6812,37360.5080,230476.2140,133918.36100000,0.34269894
"2023-04-01","170559",社区店,10645.6760,23216.3660,37842.2500,30529.30800000,0.34870348
"2023-04-01","175268",院外店,6447.1200,11830.6000,16673.0040,14251.80200000,0.45237226
"2023-04-01","176166",院外店,12907.3200,31769.6600,46159.5000,38964.58000000,0.33125777
"2023-04-01","177278",院外店,15851.3000,25414.5000,91253.2000,58333.85000000,0.27173416
"2023-04-01","178668",社区店,7748.2208,8610.8500,14653.6722,11632.26110000,0.66609756
"2023-04-01","179249",社区店,5761.8000,11087.6000,32531.8000,21809.70000000,0.26418520
"2023-04-01","181624",社区店,7399.9840,21267.5920,28236.9680,24752.28000000,0.29896171
"2023-04-01","182399",社区店,8864.3440,10443.8300,14999.6060,12721.71800000,0.69678827
"2023-04-01","182985",社区店,6301.4780,12565.0400,17756.3060,15160.67300000,0.41564632
"2023-04-01","183039",社区店,18833.9340,51946.4400,40902.6660,46424.55300000,0.40568907
"2023-04-01","184054",社区店,24986.9460,41797.5540,44541.0480,43169.30100000,0.57881284
"2023-04-01","189606",社区店,24658.9500,34205.2400,31045.4000,32625.32000000,0.75582247
"2023-04-01","190106",院外店,10760.4140,26280.0000,44346.0608,35313.03040000,0.30471511
"2023-04-01","190375",社区店,20989.3440,63906.5352,67433.5206,65670.02790000,0.31961832
"2023-04-01","191398",社区店,15937.0808,25266.6636,68880.0428,47073.35320000,0.33855843
"2023-04-01","192925",社区店,53639.8040,45938.9000,41433.2160,43686.05800000,1.22784720
"2023-04-01","193138",社区店,5872.3400,11044.7400,14235.4000,12640.07000000,0.46458128
"2023-04-01","193416",社区店,12832.8380,35496.5640,31352.0260,33424.29500000,0.38393743
"2023-04-01","198166",院外店,9132.6400,21146.1600,29097.5200,25121.84000000,0.36353388
"2023-04-01","198757",院外店,13471.1720,46656.1880,48715.0560,47685.62200000,0.28249965
"2023-04-01","199489",院外店,989.0500,4004.0000,4193.7600,4098.88000000,0.24129762
"2023-04-01","199507",社区店,62680.2800,41073.6800,51713.1600,46393.42000000,1.35105969
"2023-04-01","201010",社区店,7103.4134,11819.1600,16423.7200,14121.44000000,0.50302330
"2023-04-01","201113",社区店,34336.4980,29626.4440,42529.9460,36078.19500000,0.95172438
"2023-04-01","202020",社区店,93350.4000,98832.0000,111261.0000,105046.50000000,0.88865788
"2023-04-01","206516",社区店,26097.2560,58422.5560,61257.3000,59839.92800000,0.43611777
"2023-04-01","206688",社区店,6114.3460,9583.5900,15045.0140,12314.30200000,0.49652396
"2023-04-01","206718",社区店,2635.2680,7632.8700,10059.5020,8846.18600000,0.29789877
"2023-04-01","207313",社区店,10292.0000,17895.0000,19393.0000,18644.00000000,0.55202746
"2023-04-01","207321",社区店,11411.1060,19345.6494,16278.7954,17812.22240000,0.64063347
"2023-04-01","208556",社区店,27184.6120,29649.4400,34484.8280,32067.13400000,0.84774061
"2023-04-01","208696",社区店,16794.3054,27859.7022,47976.6298,37918.16600000,0.44290922
"2023-04-01","209415",社区店,3706.2000,13672.0000,24288.8000,18980.40000000,0.19526458
"2023-04-01","212947",社区店,19711.5240,12891.0000,31001.4360,21946.21800000,0.89817407
"2023-04-01","213054",社区店,6812.7960,10336.0000,16283.2040,13309.60200000,0.51187075
"2023-04-01","32797",院外店,12377.4884,12979.5800,31218.1014,22098.84070000,0.56009672
"2023-04-01","32821",院外店,17138.0440,33917.1994,26393.0594,30155.12940000,0.56832931
"2023-04-01","38696",社区店,38029.3100,69371.3440,64382.7860,66877.06500000,0.56864502
"2023-04-01","40505",社区店,57431.2940,39937.3110,58252.3730,49094.84200000,1.16980301
"2023-04-01","54878",社区店,28251.7680,32034.4494,38463.6740,35249.06170000,0.80148993
"2023-04-01","58158",社区店,59357.5200,63681.9400,65433.4200,64557.68000000,0.91944939
"2023-04-01","58700",社区店,17204.2860,46482.0900,37912.6034,42197.34670000,0.40771013
"2023-04-01","58722",社区店,10724.9000,14745.4400,18858.0400,16801.74000000,0.63832079
"2023-04-01","61216",非药品老店,9310.0000,6146.0000,6644.0000,6395.00000000,1.45582486
"2023-04-01","64746",社区店,21354.1221,48068.0499,47536.8483,47802.44910000,0.44671606
"2023-04-01","68602",社区店,11845.6066,21196.2320,24463.8654,22830.04870000,0.51886032
"2023-04-01","74123",社区店,84962.2040,37755.9280,51015.7240,44385.82600000,1.91417422
"2023-04-01","79639",院外店,26430.6040,30692.5500,32938.4660,31815.50800000,0.83074593
"2023-04-01","97356",社区店,67442.3640,41566.2480,45200.6340,43383.44100000,1.55456465
"2023-04-01","97376",院外店,9758.8600,16761.9240,67603.6640,42182.79400000,0.23134693
"2023-04-01","98536",社区店,15476.2000,11274.0000,16042.8000,13658.40000000,1.13309025
"2023-05-01","109760",院外店,37169.3190,37878.0120,124452.0426,81165.02730000,0.45794747
"2023-05-01","128540",院外店,15806.9480,29834.6480,33821.4000,31828.02400000,0.49663617
"2023-05-01","130091",社区店,11286.4800,18334.0000,29410.7200,23872.36000000,0.47278442
"2023-05-01","154849",社区店,59029.7148,78396.4248,122363.4036,100379.91420000,0.58806301
"2023-05-01","163093",社区店,49898.0500,67612.4300,63049.0800,65330.75500000,0.76377580
"2023-05-01","165872",院外店,12387.3320,14358.1334,16120.8012,15239.46730000,0.81284547
"2023-05-01","16864",社区店,30526.8200,27330.3740,24925.2660,26127.82000000,1.16836460
"2023-05-01","16865",社区店,45215.0000,38120.2756,47808.2546,42964.26510000,1.05238620
"2023-05-01","16866",社区店,42475.9196,128728.0514,150772.7548,139750.40310000,0.30394130
"2023-05-01","16867",社区店,19220.3500,19289.0420,25138.0522,22213.54710000,0.86525352
"2023-05-01","16869",院外店,95798.8880,182329.0880,198060.4000,190194.74400000,0.50368840
"2023-05-01","16870",社区店,94658.2498,58502.2108,220529.3288,139515.76980000,0.67847706
"2023-05-01","16874",社区店,17263.7386,20756.1738,19840.9612,20298.56750000,0.85049048
"2023-05-01","16875",社区店,23321.9068,86180.6684,88158.3616,87169.51500000,0.26754659
"2023-05-01","16876",社区店,31060.3618,43926.1222,54388.8404,49157.48130000,0.63185421
"2023-05-01","16877",社区店,39542.4600,48562.9800,44053.9200,46308.45000000,0.85389297
"2023-05-01","16879",社区店,19697.6020,26450.7044,22818.7024,24634.70340000,0.79958754
"2023-05-01","16880",社区店,56373.4564,68304.3216,83804.2492,76054.28540000,0.74122656
"2023-05-01","16881",社区店,26861.9040,22046.5014,26139.3414,24092.92140000,1.11492930
"2023-05-01","16883",院外店,91745.7880,378733.5564,403031.2684,390882.41240000,0.23471454
"2023-05-01","16884",院外店,38438.3058,48362.9283,52773.7119,50568.32010000,0.76012621
"2023-05-01","16885",社区店,51231.0320,36189.5096,32480.8556,34335.18260000,1.49208561
"2023-05-01","16887",社区店,60851.3730,62415.9180,72398.4900,67407.20400000,0.90274287
"2023-05-01","16890",社区店,62053.7530,33641.6180,64501.2370,49071.42750000,1.26455976
"2023-05-01","16892",院外店,6878.4000,5345.9800,7351.0600,6348.52000000,1.08346512
"2023-05-01","16893",社区店,46309.0280,21739.3760,29011.9340,25375.65500000,1.82493921
"2023-05-01","16894",社区店,10062.0150,27775.9034,28720.2364,28248.06990000,0.35620185
"2023-05-01","16895",社区店,8450.2308,8294.9562,-2908.8746,2693.04080000,3.13780273
"2023-05-01","16896",社区店,17624.3000,16471.9000,23050.6080,19761.25400000,0.89186141
"2023-05-01","16898",社区店,49646.8812,29089.5920,25419.5068,27254.54940000,1.82159978
"2023-05-01","16899",社区店,100724.2500,66278.8200,98045.9640,82162.39200000,1.22591671
"2023-05-01","16900",社区店,28225.9828,29849.0420,25995.1990,27922.12050000,1.01088249
"2023-05-01","16901",社区店,47351.3840,21384.8780,23204.1340,22294.50600000,2.12390370
"2023-05-01","16902",社区店,34540.9120,19264.1200,20932.0862,20098.10310000,1.71861552
"2023-05-01","16903",社区店,22615.5030,55104.1290,62869.9260,58987.02750000,0.38339790
"2023-05-01","16904",社区店,27858.0078,24009.1640,25660.8882,24835.02610000,1.12172250
"2023-05-01","16906",社区店,36062.0280,19746.8380,15618.5300,17682.68400000,2.03939786
"2023-05-01","16907",社区店,109962.4494,35430.9798,40502.7064,37966.84310000,2.89627581
"2023-05-01","16908",社区店,73256.0864,62249.2440,62198.1440,62223.69400000,1.17730211
"2023-05-01","16910",社区店,64475.4738,35455.8698,37656.7960,36556.33290000,1.76372925
"2023-05-01","16911",社区店,35836.3740,64701.9060,101018.8320,82860.36900000,0.43249112
"2023-05-01","16913",社区店,65768.0850,71392.5090,67094.4240,69243.46650000,0.94980925
"2023-05-01","16914",社区店,45533.7080,30102.6640,30850.4560,30476.56000000,1.49405667
"2023-05-01","16917",社区店,39696.1780,26680.1600,48048.3000,37364.23000000,1.06241124
"2023-05-01","16918",社区店,17221.1400,34450.3000,36947.9200,35699.11000000,0.48239690
"2023-05-01","16919",社区店,12078.8600,24599.2000,38519.5224,31559.36120000,0.38273461
"2023-05-01","16920",社区店,52605.9270,35314.7040,16445.2140,25879.95900000,2.03268973
"2023-05-01","16921",社区店,22048.7288,33298.4000,29853.5712,31575.98560000,0.69827523
"2023-05-01","16922",社区店,63246.4200,34115.0400,37299.7972,35707.41860000,1.77124033
"2023-05-01","16924",社区店,28542.2954,39763.6664,45433.4912,42598.57880000,0.67002928
"2023-05-01","16928",社区店,12057.8200,23250.0060,24214.2260,23732.11600000,0.50808027
"2023-05-01","16930",社区店,191132.6046,123080.6000,137287.4688,130184.03440000,1.46817238
"2023-05-01","16933",院外店,44426.1068,29463.0140,34701.7368,32082.37540000,1.38475116
"2023-05-01","170559",社区店,12252.0500,24255.6800,40601.8000,32428.74000000,0.37781455
"2023-05-01","175268",院外店,8384.0200,13170.0000,15470.2640,14320.13200000,0.58547086
"2023-05-01","176166",院外店,18112.2640,41675.8000,43945.1360,42810.46800000,0.42308026
"2023-05-01","177278",院外店,16138.0000,87854.0000,131479.6480,109666.82400000,0.14715480
"2023-05-01","178668",社区店,9220.8614,10821.2354,49914.0120,30367.62370000,0.30364119
"2023-05-01","179249",社区店,8628.3934,10937.8000,14461.5026,12699.65130000,0.67941970
"2023-05-01","181624",社区店,9159.9380,22377.4680,37245.9180,29811.69300000,0.30725990
"2023-05-01","182399",社区店,13444.8624,12029.6060,23053.2830,17541.44450000,0.76646267
"2023-05-01","182985",社区店,9172.9600,10912.5600,11654.0000,11283.28000000,0.81296927
"2023-05-01","183039",社区店,20358.6900,34776.0660,68159.3760,51467.72100000,0.39556229
"2023-05-01","184054",社区店,29988.2745,40261.6080,69232.9644,54747.28620000,0.54775819
"2023-05-01","189606",社区店,21085.5900,22122.6000,51048.1820,36585.39100000,0.57633906
"2023-05-01","190106",院外店,9640.0000,33264.0000,40758.0000,37011.00000000,0.26046310
"2023-05-01","190375",社区店,26860.2780,42094.9740,50693.1360,46394.05500000,0.57895948
"2023-05-01","191398",社区店,18338.4984,64701.6428,66597.5444,65649.59360000,0.27933910
"2023-05-01","192925",社区店,57537.0180,39256.7800,35401.9600,37329.37000000,1.54133375
"2023-05-01","193138",社区店,10944.1720,10666.0000,13693.5480,12179.77400000,0.89855296
"2023-05-01","193416",社区店,15210.1620,26633.1860,30521.4240,28577.30500000,0.53224620
"2023-05-01","198166",院外店,8302.0640,20853.5200,23487.5040,22170.51200000,0.37446424
"2023-05-01","198757",院外店,14321.8360,22166.0160,24628.1800,23397.09800000,0.61212018
"2023-05-01","199489",院外店,4944.3400,3110.0000,7992.7400,5551.37000000,0.89065221
"2023-05-01","199507",社区店,49636.7040,31147.6800,34166.5560,32657.11800000,1.51993522
"2023-05-01","201010",社区店,14408.6866,9153.8200,12242.4614,10698.14070000,1.34684025
"2023-05-01","201113",社区店,57354.5694,38778.5960,29736.1600,34257.37800000,1.67422531
"2023-05-01","202020",社区店,169692.3000,102729.0000,114829.8000,108779.40000000,1.55996723
